x,y
-0.052207,0.038588
-0.10111,0.032583
0.035937,0.0088816
0.024756,0.018656
0.018548,0.036476
0.0092086,0.055751
-0.035004,-0.018674
-0.017184,-0.012104
0.0045038,-0.028791
0.017121,-0.055539
0.02794,-0.07909
-0.030697,-0.030486
-0.010321,-0.020334
0.011946,-0.016152
0.047967,-0.022205
0.070356,-0.023456
0.086914,-0.020073
0.10995,-0.012898
-0.04214,-0.0030079
-0.013069,0.035615
0.0093527,0.076522
0.046936,-0.036839
0.069555,-0.031162
0.089415,-0.038536
-0.005152,0.042078
-0.0062307,0.056493
-0.01553,0.069106
0.049583,-0.048358
0.037903,-0.06498
0.035533,-0.068794
0.025465,-0.059412
-0.0010227,-0.042649
-0.041411,-0.021915
0.015501,0.026082
-0.039519,0.043147
0.016187,0.069989
0.043578,0.016038
0.071407,0.080799
-0.0064832,0.027881
0.017803,0.080991
-0.033961,0.037478
-0.045958,0.066528
0.057569,-0.027058
0.051892,-0.024008
0.038353,-0.028018
0.012329,-0.041435
-0.017095,-0.056631
-0.046004,0.021493
-0.057422,-0.025984
-0.072081,-0.075521
0.12627,0.001111
-0.085357,-0.032977
-0.0084859,-0.044409
0.014858,-0.1256
-0.03682,-0.12262
-0.0027722,-0.050442
0.034175,-0.096427
0.021724,-0.035858
0.026412,-0.071072
0.046771,-0.09594
-0.0371,-0.040541
-0.047987,0.014503
-0.06796,0.074889
-0.052556,-0.027124
-0.11161,0.019066
-0.028142,0.061599
-0.090151,0.11189
-0.052302,0.011099
-0.032016,0.057497
0.0019887,0.11727
-0.081264,-0.0025307
-0.0028969,0.064877
-0.028309,0.12824
0.015357,0.050736
0.011413,0.10456
-0.052173,-0.040015
-0.081525,-0.042775
-0.015854,0.11488
-0.060177,0.12565
-0.0031034,-0.045627
-0.045911,-0.047252
-0.08298,-0.055552
-0.036037,-0.066183
-0.021128,-0.019329
-0.085115,-0.034097
0.11467,-0.031768
-0.047413,-0.075766
0.085425,0.074913
0.072977,0.081062
0.047447,0.088454
0.070943,0.05693
-0.065854,0.027505
0.048271,0.054888
0.042274,0.050324
0.1112,0.056384
0.099374,0.059934
0.0681,0.028954
0.11202,0.029393
0.0095974,0.0069403
0.031786,0.024653
0.051035,0.042915
0.058632,0.058662
0.051991,0.050127
0.039388,0.026626
0.0091087,-0.01515
-0.025159,-0.058703
-0.0061932,0.025364
-0.091664,0.029186
-0.031213,-0.083977
0.058595,0.034701
-0.084524,-0.044528
0.034939,-0.083719
0.09751,-0.12083
-0.017433,-0.094924
-0.053698,0.0062444
-0.07281,-0.021568
-0.076808,-0.029703
-0.071241,-0.034792
-0.071296,-0.030779
-0.083893,-0.036698
0.024229,0.020847
0.0098479,0.042051
-0.0054637,0.067031
-0.024979,-0.0359
-0.01711,-0.025924
0.012656,-0.019341
0.049575,-0.020388
0.092175,-0.019662
0.0046915,-0.038642
0.062985,-0.037845
0.049307,0.050588
0.0135,0.026391
-0.0076724,0.0084124
0.032564,0.010176
0.065549,0.022552
0.02867,0.048808
0.048634,0.04351
0.053557,0.033734
0.053219,0.02099
0.05415,-0.00021101
0.062139,-0.016586
0.078892,-0.036618
0.092603,-0.054007
-0.033504,0.046343
-0.015848,0.034303
-0.0084059,0.028567
-0.0010254,0.036183
-0.010799,0.039541
-0.025905,0.039851
-0.05565,0.034236
-0.083698,0.024218
0.032501,-0.0097136
0.017276,0.015585
0.0030783,0.025845
-0.0053662,0.038419
-0.016239,0.057312
0.038701,0.0027892
0.033479,0.015152
0.032958,0.023962
0.041189,0.026637
0.046216,0.027247
0.052458,0.027953
0.075213,0.026486
-0.040023,-0.0092494
-0.041295,-0.0064912
-0.050697,-0.0014378
-0.058481,0.016795
0.039512,0.029617
0.016831,0.02523
-0.007515,0.0019068
-0.032181,-0.041218
-0.047479,-0.078399
0.033113,-0.018153
0.078012,-0.028299
-0.017749,-0.0032857
-0.060904,-0.038284
0.025247,-0.06722
0.027952,-0.055751
0.01438,-0.086248
0.0094148,-0.012216
0.022124,-0.016446
0.027023,-0.013777
0.045902,-0.0043869
0.061052,0.015609
0.079789,0.050151
0.099911,0.095087
-0.040803,0.037258
-0.074663,0.079567
0.039648,0.071093
-0.0078856,0.10542
-0.076203,0.012238
0.060508,-0.0075486
0.068987,0.026585
0.072961,0.052579
0.085266,0.071468
0.016842,-0.042803
0.035984,-0.032269
0.049367,-0.025153
0.061938,-0.022928
0.077969,-0.017364
0.10109,-0.01471
-0.03801,0.0060199
-0.026083,-0.0034728
0.0041652,-0.026895
0.028233,-0.062321
0.053938,-0.086891
-0.031846,-0.004817
-0.019017,-0.0074052
-0.0063411,-0.010843
0.0071285,-0.032613
0.023548,-0.06519
-0.05018,0.0067811
-0.06484,-0.036758
-0.089857,-0.070966
-0.04826,0.036428
-0.019274,-0.044263
-0.037627,-0.05055
-0.026491,-0.016802
-0.011295,-0.048259
-0.0041669,-0.070506
0.0030176,-0.1131
-0.039091,-0.024293
-0.071314,-0.013549
-0.099305,0.010282
-0.019192,0.027624
-0.051573,0.01821
-0.068992,0.024634
-0.068966,0.030357
-0.05981,0.041722
-0.046407,0.05839
-0.030737,0.068191
-0.0031299,-0.084021
0.012116,0.059163
0.037501,0.046545
-0.064368,-0.018178
-0.062399,-0.036591
-0.0054551,-0.047586
0.015665,-0.022809
0.032925,0.0031761
0.047329,0.039171
0.076331,0.063547
0.024604,-0.023812
0.043194,-0.02865
-0.010248,-0.0061243
-0.0057456,-0.0013693
0.0022152,0.0014395
0.0060444,0.020315
-0.011085,0.051258
0.0048224,0.060898
-0.035208,0.091318
0.072633,0.05271
0.016933,0.089701
-0.076002,-0.0022869
0.060314,0.0087367
0.081081,0.081732
0.065115,0.024999
0.12508,0.08153
0.018789,0.10647
-0.022875,0.03174
-0.007229,0.063851
0.0081208,-0.091016
0.050317,0.016746
0.039549,0.0028053
0.031296,-0.016602
0.021244,-0.043252
-0.0033951,0.051968
0.016295,0.018041
0.042947,-0.009214
-0.052052,-0.015181
-0.033791,-0.024107
-0.006606,-0.012526
0.033862,0.0095259
0.077825,0.025306
-0.0046757,-0.035853
0.0017311,-0.072753
0.0089613,0.054698
0.025995,0.063516
0.028631,0.015921
0.036426,-0.0047949
0.052679,-0.027629
0.072935,-0.052819
-0.064874,-0.041285
